Name,Description,Size,Script: On Execute,Gadget,Slots,NEED TOTAL?,Colour,Upgrade,Weaken,Alternate Status Trigger,SFX,Uses?,Cast Backwards?,Single use?,Tags,Witch Spell,Script: Before Combat,Script: After Combat,Script: Before Start Turn,Script: On Start Turn,Script: On any equipment use,Script: On any countdown reduce,Script: End Turn,Script: Before execute,Script: On Snap,Script: On Fury,Script: On Dodge
Fruit Bowl,Do [sword]1 damage[;] reroll dice|(Cost [mana]1[]: return two dice),1,if(getstatusself(MANA) > 0) { removestatusself(MANA[;]1); givedice([rand([1[;]2[;]3[;]4[;]5[;]6])[;]rand([1[;]2[;]3[;]4[;]5[;]6])]); } else { givedice(); } attack(1);,,NORMAL,,BRIGHTCYAN,change_power,change_power,,,0,NO,NO,vanilla,1,,,,,,,,,,,if(getstatusself(MANA) > 0) { removestatusself(MANA[;]1); givedice([rand([1[;]2[;]3[;]4[;]5[;]6])[;]rand([1[;]2[;]3[;]4[;]5[;]6])]); } else { givedice(); }
Fruit Bowl_upgraded,Do [sword]1 damage[;] reroll dice|(Cost [mana]1[]: return two dice)|[gray](Reuseable),1,if(getstatusself(MANA) > 0) { removestatusself(MANA[;]1); givedice([rand([1[;]2[;]3[;]4[;]5[;]6])[;]rand([1[;]2[;]3[;]4[;]5[;]6])]); } else { givedice(); } attack(1);,,NORMAL,,BRIGHTCYAN,,,,,2,NO,NO,vanilla,,,,,,,,,,,,if(getstatusself(MANA) > 0) { removestatusself(MANA[;]1); givedice([rand([1[;]2[;]3[;]4[;]5[;]6])[;]rand([1[;]2[;]3[;]4[;]5[;]6])]); } else { givedice(); }
Fruit Bowl_downgraded,Do [sword]1 damage,1,attack(1);,,NORMAL,,BRIGHTCYAN,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Enchanted Shield,Add [shield]<d6> shield|(Cost [mana]2[]: +[shield]<d6> shield),1,if(getstatusself(MANA) >= 2) { removestatusself(MANA[;]2); inflictself(SHIELD[;] d * 2); } else { inflictself(SHIELD[;] d); },,MAX3,,ORANGE,increaserange,decreaserange,,,0,YES,NO,vanilla,1,,,,,,,,,,,
Mirror Cauldron,Get a new dice[;] on 6|get +1 dice this fight,1,if(simulation) { givedice(); bonus(1000); } else{ givedice(); if(d == 6) { self.extradice++; sfx(~magic_gaindice~); } },Focus,MIN4,,PURPLE,change_power,change_power,,,0,YES,NO,vanilla,1,,,,,,,,,,,
Mirror Cauldron_upgraded,Get a new dice[;] on even|get +1 dice this fight,1,if(simulation) { givedice(); bonus(1000); } else{ givedice(); if(d % 2 == 0) { self.extradice++; sfx(~magic_gaindice~); } },Focus,MIN4,,PURPLE,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Mirror Cauldron_downgraded,Get a new dice,1,givedice();,Focus,MIN4,,PURPLE,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Sun Beam,Do [sword]5 damage|(Cost [mana]2[]: double damage),1,if(getstatusself(MANA) >= 2) { removestatusself(MANA[;]2); attack(10); } else { attack(5); },,EVEN,,BRIGHTCYAN,simplify,complicate,,,0,NO,NO,vanilla,1,,,,,,,,,,,if(getstatusself(MANA) >= 2) { removestatusself(MANA[;]2); }
Winds of Winter,Do [sword]1 damage for each|[mana]1 mana you have,1,if(getstatusself(MANA) > 0) { attack(getstatusself(MANA)); },,EVEN,,PURPLE,simplify,complicate,,,0,NO,NO,vanilla,1,,,,,,,,,,,
Spring Equinox,Place two copies of the|next spell you cast,1,inflictself(~doublecast~);,,ODD,,YELLOW,simplify,complicate,,,0,YES,NO,vanilla,1,,,,,,,,,,,
Harvest Scythe,Consume spell in slot <d6>|to do [sword]<quadruple> damage,1,if(simulation) { bonus(-1000); } else { if(Spellbook.isempty(d)) { self.textparticle(~No effect!~); } else { attack(4 * d); Spellbook.erase(d); } },,NORMAL,,ORANGE,change_power,complicate,,,0,NO,NO,witchonly|curseavoid|vanilla,1,,,,,,,,,,,if(!Spellbook.isempty(d)) { Spellbook.erase(d); }
Harvest Scythe_upgraded,Consume spell in slot <d6>|to do [sword]<quintuple> damage,1,if(simulation) { bonus(-1000); } else { if(Spellbook.isempty(d)) { self.textparticle(~No effect!~); } else { attack(5 * d); Spellbook.erase(d); } },,NORMAL,,ORANGE,,,,,0,NO,NO,witchonly|curseavoid|vanilla,,,,,,,,,,,,if(!Spellbook.isempty(d)) { Spellbook.erase(d); }
Doppeltwice,Double dice value|[gray](Reuseable),1,givedice(d * 2[;] ~combinedice~);,Magic Six,MAX3,,GREEN,change_requirements,complicate,,,2,YES,NO,vanilla,1,,,,,,,,,,,
Doppeltwice_upgraded,Double dice value|[gray](Reuseable),1,givedice(d * 2[;] ~combinedice~);,Magic Six,MAX5,,GREEN,,,,,2,YES,NO,vanilla,,,,,,,,,,,,
Enchanted Bolt,Do [sword]4 damage|(At start of turn: Do [sword]3),1,attack(4);,Throw Dice,EVEN,,YELLOW,change_power,complicate,,,0,NO,NO,excludefromrandomlists,1,,,,e.animate(~flashandshake~); attack(3); sfx(~_damage~);,,,,,,,
Enchanted Bolt_upgraded,Do [sword]5 damage|(At start of turn: Do [sword]4),1,attack(5);,Throw Dice,EVEN,,YELLOW,,,,,0,NO,NO,excludefromrandomlists,,,,,e.animate(~flashandshake~); attack(4); sfx(~_damage~);,,,,,,,
Magnifying Glass,Double dice value|(Cost [mana]1[]: instead[;] triple),1,if(getstatusself(MANA) >= 1) { removestatusself(MANA[;]1); givedice(d * 3[;] ~combinedice~); } else { givedice(d * 2[;] ~combinedice~); },Clone Device,MAX3,,BRIGHTCYAN,change_requirements,complicate,,,0,YES,NO,vanilla,1,,,,,,,,,,,
Magnifying Glass_upgraded,Double dice value|(Cost [mana]1[]: instead[;] triple),1,if(getstatusself(MANA) >= 1) { removestatusself(MANA[;]1); givedice(d * 3[;] ~combinedice~); } else { givedice(d * 2[;] ~combinedice~); },Clone Device,NORMAL,,BRIGHTCYAN,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Stew Pot,Do [sword]1 damage[;] reroll dice|(If [mana]>=6: return 5 or 6),1,if(getstatusself(MANA) >= 6) { givedice(rand([5[;]6])); } else { givedice(); } attack(1);,,NORMAL,,PURPLE,change_power,change_power,,,0,NO,NO,vanilla,1,,,,,,,,,,,if(getstatusself(MANA) >= 6) { givedice(rand([5[;]6])); } else { givedice(); }
Stew Pot_upgraded,Do [sword]1 damage[;] reroll dice|(If [mana]>=4: return 5 or 6),1,if(getstatusself(MANA) >= 4) { givedice(rand([5[;]6])); } else { givedice(); } attack(1);,,NORMAL,,PURPLE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,if(getstatusself(MANA) >= 4) { givedice(rand([5[;]6])); } else { givedice(); }
Stew Pot_downgraded,Do [sword]1 damage[;] reroll dice|(If [mana]>=8: return 5 or 6),1,if(getstatusself(MANA) >= 8) { givedice(rand([5[;]6])); } else { givedice(); } attack(1);,,NORMAL,,PURPLE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,if(getstatusself(MANA) >= 8) { givedice(rand([5[;]6])); } else { givedice(); }
Flower Pot,Get a new dice[;]|on 4[;] gain [mana]1 mana,1,if(simulation) { givedice(); bonus(1000); } else{ givedice(); if(d == 4) { inflictself(MANA[;]1); } },Focus,MAX4,,YELLOW,change_power,change_power,,,0,YES,NO,vanilla,1,,,,,,,,,,,
Flower Pot_upgraded,Get a new dice[;]|on even[;] gain [mana]1 mana,1,if(simulation) { givedice(); bonus(1000); } else{ givedice(); if(d % 2 == 0) { inflictself(MANA[;]1); } },Focus,NORMAL,,YELLOW,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Flower Pot_downgraded,Get a new dice,1,givedice();,Focus,MAX4,,YELLOW,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Bronze Cauldron,Do [sword]2[;] get an odd dice|[gray](Reuseable),1,attack(2); givedice(rand([1[;]3[;]5]));,,EVEN,,ORANGE,change_power,change_power,,,-1,NO,NO,vanilla,1,,,,,,,,,,,givedice(rand([1[;]3[;]5]));
Bronze Cauldron_upgraded,Do [sword]3[;] get an odd dice|[gray](Reuseable),1,attack(3); givedice(rand([1[;]3[;]5]));,,EVEN,,ORANGE,,,,,-1,NO,NO,vanilla,,,,,,,,,,,,givedice(rand([1[;]3[;]5]));
Bronze Cauldron_downgraded,Do [sword]1 damage,1,attack(1);,,EVEN,,ORANGE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Moon Beam,Do [sword]5 damage|(If [mana]>=7: double damage),1,if(getstatusself(MANA) >= 7) { attack(10); } else { attack(5); },,EVEN,,PURPLE,change_power,complicate,,,0,NO,NO,vanilla,1,,,,,,,,,,,
Moon Beam_upgraded,Do [sword]7 damage|(If [mana]>=7: double damage),1,if(getstatusself(MANA) >= 7) { attack(14); } else { attack(7); },,EVEN,,PURPLE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Northern Lights,Get 2x<d6>s next turn|(If [mana]>=5: get 3 instead),1,if(getstatusself(MANA) >= 5) { inflictself(~stash~+d[;]3); inflictself(~illuminate~); } else { inflictself(~stash~+d[;]2); inflictself(~illuminate~); },,NORMAL,,PURPLE,change_power,complicate,,,0,YES,NO,vanilla,1,,,,,,,,,,,
Northern Lights_upgraded,Get 4x<d6>s next turn|(If [mana]>=5: get 6 instead),1,if(getstatusself(MANA) >= 5) { inflictself(~stash~+d[;]6); inflictself(~illuminate~); } else { inflictself(~stash~+d[;]4); inflictself(~illuminate~); },,DOUBLES|DOUBLES,,PURPLE,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Daffodil,Dice value -1|(At start of turn: get [mana]1),1,if(d >= 2) givedice(d - 1);,,MIN4,,YELLOW,change_power,decreaserange,,,0,YES,NO,vanilla,1,,,,e.animate(~flashandshake~); inflictself(MANA[;]1);,,,,,,,
Daffodil_upgraded,Dice value -1|(At start of turn: get [mana]1),1,if(d >= 2) givedice(d - 1);,,MIN2,,YELLOW,,,,,0,YES,NO,vanilla,,,,,e.animate(~flashandshake~); inflictself(MANA[;]1);,,,,,,,
Honeysuckle,Recover [heal]1 health[;]|gain [mana]1 mana,1,attackself(-1); inflictself(MANA[;]1);,Regenerate,MAX3,,GREEN,change_power,complicate,,,0,YES,NO,vanilla,1,,,,,,,,,,,
Honeysuckle_upgraded,Recover [heal]<d6> health[;]|gain [mana]1 mana,1,attackself(-d); inflictself(MANA[;]1);,Regenerate,MAX3,,GREEN,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Sunburn,Do [fire]<d6> damage|(Cost [mana]1[]: burn a dice),1,if(getstatusself(MANA) >= 1) { removestatusself(MANA[;]1); attack(d[;] FIRE); inflict(FIRE[;] 1); } else { attack(d[;] FIRE); },Ember,MIN4,,RED,change_power,complicate,,,0,NO,NO,vanilla,1,,,,,,,,,,,if(getstatusself(MANA) >= 1) { removestatusself(MANA[;]1); }
Sunburn_upgraded,Do [fire]<d6> damage|(Cost [mana]1[]: burn a dice),1,if(getstatusself(MANA) >= 1) { removestatusself(MANA[;]1); attack(d[;] FIRE); inflict(FIRE[;] 1); } else { attack(d[;] FIRE); },Ember,NORMAL,,RED,,,,,0,NO,NO,vanilla,,,,,,,,,,,,if(getstatusself(MANA) >= 1) { removestatusself(MANA[;]1); }
Cold Snap,Do [sword]5 damage|(If [mana]>=2: inflict freeze),1,if(getstatusself(MANA) >= 2) { attack(5); inflict(ICE[;] 1); sfx(~_ice~[;]~~[;]0.2); } else { attack(5); sfxdamage(target[;]5); },Refrigerator,ODD,,PURPLE,change_power,complicate,,,0,NO,NO,vanilla,1,,,,,,,,,,,
Cold Snap_upgraded,Do [sword]5 damage|(If [mana]>=2: inflict freeze),1,if(getstatusself(MANA) >= 2) { attack(5); inflict(ICE[;] 1); sfx(~_ice~[;]~~[;]0.2); } else { attack(5); sfxdamage(target[;]5); },Refrigerator,NORMAL,,PURPLE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Summer Solstice,Do [sword]<d6> damage|(Cost [mana]4[]: triple damage),1,if(getstatusself(MANA) >= 4) { removestatusself(MANA[;]4); attack(d * 3); } else { attack(d); },Hellfire,EVEN|EVEN,,BRIGHTCYAN,simplify,complicate,,,0,NO,NO,vanilla,2,,,,,,,,,,,if(getstatusself(MANA) >= 4) { removestatusself(MANA[;]4); }
Winter Solstice,Do [sword]<d6> damage|(If [mana]>=12: triple damage),1,if(getstatusself(MANA) >= 12) { attack(d * 3); } else { attack(d); },,ODD|ODD,,PURPLE,simplify,complicate,,,0,NO,NO,vanilla,2,,,,,,,,,,,
Lunasa,Replace the spell in slot <slotdoubles>|with a random spell,1,if(simulation) { bonus(-1000); } else { Spellbook.changespellflash(d[;]rand(loadtext(~diceydungeons/unexpectedspells_remix~))); },,DOUBLES|DOUBLES,,ORANGE,change_power,change_power,,,0,YES,NO,witchonly|curseavoid|vanilla,1,,,,,,,,,,,
Lunasa_upgraded,Replace the spell in slot <d6>|with a random spell,1,if(simulation) { bonus(-1000); } else { Spellbook.changespellflash(d[;]rand(loadtext(~diceydungeons/unexpectedspells_remix~))); },,NORMAL,,ORANGE,,,,,0,YES,NO,witchonly|curseavoid|vanilla,,,,,,,,,,,,
Lunasa_downgraded,Replace the spell in slot 1|with a random spell,1,if(simulation) { bonus(-1000); } else { Spellbook.changespellflash(1[;]rand(loadtext(~diceydungeons/unexpectedspells_remix~))); },,REQUIRE1|REQUIRE1,,ORANGE,,,,,0,YES,NO,witchonly|curseavoid|vanilla,,,,,,,,,,,,
Gladioli,Do [sword]<d6> damage[;]|gain [mana]2 mana on 2 or less,1,attack(d); if(d <= 2) { inflictself(MANA[;]2); },,NORMAL,,RED,change_power,complicate,,,0,NO,NO,vanilla,1,,,,,,,,,,,if(d <= 2) { inflictself(MANA[;]2); sfx(~_mana~[;]~~[;]0.2); }
Gladioli_upgraded,Do [sword]<d6> damage[;]|gain [mana]2 mana on 4 or less,1,attack(d); if(d <= 4) { inflictself(MANA[;]2); },,NORMAL,,RED,,,,,0,NO,NO,vanilla,,,,,,,,,,,,if(d <= 4) { inflictself(MANA[;]2); sfx(~_mana~[;]~~[;]0.2); }
Moonlight Spear,Do [sword]10 damage|(If [mana]>=8: do double),1,if(getstatusself(MANA) >= 8) { attack(20); } else { attack(10); },Magic Six,REQUIRE6,,PURPLE,change_power,doublerequirements,,,0,NO,NO,vanilla,2,,,,,,,,,,,
Moonlight Spear_upgraded,Do [sword]10 damage|(If [mana]>=6: do double),1,if(getstatusself(MANA) >= 6) { attack(20); } else { attack(10); },Magic Six,REQUIRE6,,PURPLE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Magic Thistle,Gain [thorns]1 thorns|(Cost [mana]1[]: +[thorns]1 extra),1,if(getstatusself(MANA) >= 1) { removestatusself(MANA[;]1); inflictself(THORNS[;] 2); } else { inflictself(THORNS[;] 1); },Plasma Gun,ODD,,GREEN,simplify,complicate,,,0,YES,NO,vanilla,1,,,,,,,,,,,
Teleport Spell?,50% chance to dodge|the next attack,1,inflictself(DODGE);,Quick Thinking,REQUIRE5,,YELLOW,simplify,noeffect,,,0,YES,NO,alternateversion|vanilla,1,,,,,,,,,,,
Blue Ocean,Do [sword]<d6> damage|(Cost [mana]2[]: heal 3),1,if(getstatusself(MANA) >= 2) { removestatusself(MANA[;]2); attackself(-3); attack(d); sfx(~_heal~[;]~~[;]0.2); } else { attack(d); } sfxdamage(target[;]d);,Regenerate,MAX4,,BRIGHTCYAN,simplify,complicate,,,0,NO,NO,vanilla,1,,,,,,,,,,,if(getstatusself(MANA) >= 2) { removestatusself(MANA[;]2); attackself(-3); sfx(~_heal~[;]~~[;]0.2); }
Lucky 7,Do [sword]7[;] return a dice,1,if(simulation) { bonus(100); } else { attack(7); var returndice = rand([actualdice[0].basevalue[;]actualdice[1].basevalue]); givedice(returndice); },Power Up,NORMAL|NORMAL,7,PINK,change_power,change_power,,,0,NO,NO,vanilla,1,,,,,,,,,,,var returndice = rand([actualdice[0].basevalue[;]actualdice[1].basevalue]); givedice(returndice);
Lucky 7_upgraded,Do [sword]7[;] return first dice,1,if(simulation) { bonus(100); } else { attack(7); givedice(actualdice[0].basevalue); },Power Up,NORMAL|NORMAL,7,PINK,,,,,0,NO,NO,vanilla,,,,,,,,,,,,givedice(actualdice[0].basevalue);
Lucky 7_downgraded,Do [sword]7 damage,1,attack(7);,Power Up,NORMAL|NORMAL,7,PINK,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Nunchucks,Do [sword]<d6> damage|[gray](Reuseable),1,attack(d);,Harvest,MAX3|MAX3,,RED,change_power,change_power,,,-1,NO,NO,vanilla,1,,,,,,,,,,,
Nunchucks_upgraded,[sword]<d6>[;] return difference|[gray](Reuseable),1,attack(d); var bigdice = 0; var smalldice = 7; for(ad in actualdice) { if(ad.basevalue > bigdice) bigdice = ad.basevalue; if(ad.basevalue < smalldice) smalldice = ad.basevalue; } if((bigdice - smalldice) >= 1) givedice([(bigdice - smalldice)][;] ~combinedice~);,Harvest,MAX3|MAX3,,RED,,,,,-1,NO,NO,vanilla,,,,,,,,,,,,var bigdice = 0; var smalldice = 7; for(ad in actualdice) { if(ad.basevalue > bigdice) bigdice = ad.basevalue; if(ad.basevalue < smalldice) smalldice = ad.basevalue; } if((bigdice - smalldice) >= 1) givedice([(bigdice - smalldice)][;] ~combinedice~);
Nunchucks_downgraded,Do [sword]<d6> damage|[gray](Reuseable),1,attack(d);,Harvest,MAX2|MAX2,,RED,,,,,-1,NO,NO,vanilla,,,,,,,,,,,,
Master Key,Split a dice as|evenly as possible,1,if(d % 2 == 0) { givedice([(d / 2)[;] (d / 2)]); } else { if(d > 1) { d = d - 1; givedice([((d / 2) + 1)[;] (d / 2)]); } },Steal,MIN4,,GREEN,change_requirements,change_function,,,0,YES,NO,vanilla,1,,,,,,,,,,,
Master Key_upgraded,Split a dice as|evenly as possible,1,if(d % 2 == 0) { givedice([(d / 2)[;] (d / 2)]); } else { if(d > 1) { d = d - 1; givedice([((d / 2) + 1)[;] (d / 2)]); } },Steal,MIN2,,GREEN,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Master Key_downgraded,Split a dice as|evenly as possible,1,if(d % 2 == 0) { givedice([(d / 2)[;] (d / 2)]); } else { if(d > 1) { d = d - 1; givedice([((d / 2) + 1)[;] (d / 2)]); } },Steal,MIN5,,GREEN,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Cowbell,Inflict [weaken]1 weaken|[gray](Reuseable),1,inflict(WEAKEN[;] 1);,Mumble,MAX2,,ORANGE,change_requirements,change_power,,,3,NO,NO,vanilla,1,,,,,,,,,,,
Cowbell_upgraded,Inflict [weaken]1 weaken|[gray](Reuseable),1,inflict(WEAKEN[;] 1);,Mumble,MAX3,,ORANGE,,,,,3,NO,NO,vanilla,,,,,,,,,,,,
Cowbell_downgraded,Inflict [weaken]1 weaken|[gray](Reuseable),1,inflict(WEAKEN[;] 1);,Mumble,REQUIRE1,,ORANGE,,,,,3,NO,NO,vanilla,,,,,,,,,,,,
Chisel,Dice value -1[;] roll a 1,1,givedice([d-1[;]1][;] ~splitdice~);,Meganudge,MIN2,,GREEN,change_power,change_function,,,0,YES,NO,vanilla,1,,,,,,,,,,,
Chisel_upgraded,Dice value -1[;] roll a 1|[gray](Reuseable),1,givedice([d-1[;]1][;] ~splitdice~);,Meganudge,MIN2,,GREEN,,,,,2,YES,NO,vanilla,,,,,,,,,,,,
Chisel_downgraded,Dice value -1,1,givedice(d-1[;] ~splitdice~);,Meganudge,MIN2,,GREEN,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Signal Jammer,Split a dice unevenly,1,var result = []; if(d == 3){ result.push([2[;]1]); result.push([1[;]2]); } else if(d == 4){ result.push([3[;]1]); result.push([1[;]3]); } else if(d == 5){ result.push([1[;]4]); result.push([2[;]3]); result.push([3[;]2]); result.push([4[;]1]); } else if(d == 6){ result.push([1[;]5]); result.push([2[;]4]); result.push([4[;]2]); result.push([5[;]1]); } else{ result.push([d]); } shuffle(result); givedice(result[0][;] ~splitdice~);,Magic Lockpick,MIN3,,GREEN,change_power,change_function,,,0,YES,NO,vanilla,1,,,,,,,,,,,
Signal Jammer_downgraded,Split a dice unevenly,1,var result = []; if(d == 3){ result.push([2[;]1]); result.push([1[;]2]); } else if(d == 4){ result.push([3[;]1]); result.push([1[;]3]); } else if(d == 5){ result.push([1[;]4]); result.push([2[;]3]); result.push([3[;]2]); result.push([4[;]1]); } else if(d == 6){ result.push([1[;]5]); result.push([2[;]4]); result.push([4[;]2]); result.push([5[;]1]); } else{ result.push([d]); } shuffle(result); givedice(result[0][;] ~splitdice~);,Magic Lockpick,MIN5,,GREEN,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Signal Jammer_upgraded,Split a dice unevenly|[gray](Reuseable),1,var result = []; if(d == 3){ result.push([2[;]1]); result.push([1[;]2]); } else if(d == 4){ result.push([3[;]1]); result.push([1[;]3]); } else if(d == 5){ result.push([1[;]4]); result.push([2[;]3]); result.push([3[;]2]); result.push([4[;]1]); } else if(d == 6){ result.push([1[;]5]); result.push([2[;]4]); result.push([4[;]2]); result.push([5[;]1]); } else{ result.push([d]); } shuffle(result); givedice(result[0][;] ~splitdice~);,Magic Lockpick,MIN3,,GREEN,,,,,2,YES,NO,vanilla,,,,,,,,,,,,
Splitula,Flip a dice upside down[;]|duplicate the flipped dice,1,givedice([7-d[;]7-d]);,Megaflip,MIN4,,GREEN,change_requirements,change_function,,,0,YES,NO,vanilla,,,,,,,,,,,,
Splitula_upgraded,Flip a dice upside down[;]|duplicate the flipped dice,1,givedice([7-d[;]7-d]);,Megaflip,MIN3,,GREEN,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Splitula_downgraded,Flip a dice upside down,1,givedice(7-d);,Megaflip,MIN4,,GREEN,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Blast Chiller,[ice]4 damage + [ice]1 freeze|[gray](Reuseable),1,attack(4[;] ICE); inflict(ICE[;] 1);,Flash Freeze,COUNTDOWN,8,BRIGHTCYAN,change_power,change_power,,,-1,NO,NO,vanilla,1,,,,,,,,,,,
Blast Chiller_upgraded,[ice]6 damage + [ice]1 freeze|[gray](Reuseable),1,attack(6[;] ICE); inflict(ICE[;] 1);,Flash Freeze,COUNTDOWN,8,BRIGHTCYAN,,,,,-1,NO,NO,vanilla,,,,,,,,,,,,
Blast Chiller_downgraded,[ice]2 damage + [ice]1 freeze|[gray](Reuseable),1,attack(2[;] ICE); inflict(ICE[;] 1);,Flash Freeze,COUNTDOWN,8,BRIGHTCYAN,,,,,-1,NO,NO,vanilla,,,,,,,,,,,,
Befuddle,Duplicate one dice[;]|return the other,2,givedice([actualdice[0].basevalue[;]actualdice[rand([0[;]1])].basevalue[;]actualdice[1].basevalue]);,Stardust,NORMAL|NORMAL,,GREEN,change_power,change_power,,,0,YES,NO,vanilla,,,,,,,,,,,,
Befuddle_upgraded,Duplicate one dice[;]|return the other,1,givedice([actualdice[0].basevalue[;]actualdice[rand([0[;]1])].basevalue[;]actualdice[1].basevalue]);,Stardust,NORMAL|NORMAL,,GREEN,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Befuddle_downgraded,Duplicate one dice[;]|return the other,2,givedice([actualdice[0].basevalue[;]actualdice[rand([0[;]1])].basevalue[;]actualdice[1].basevalue]);,Stardust,MAX3|MAX3,,GREEN,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Befuddle_weakened,Duplicate one dice[;]|return the other,1,givedice([actualdice[0].basevalue[;]actualdice[rand([0[;]1])].basevalue[;]actualdice[1].basevalue]);,Stardust,MAX3|MAX3,,GREEN,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Paper Lantern,Get 3x<slotdoubles> next turn,1,inflictself(~stash~+d[;]3); inflictself(~lantern~);,Infinity Mirror,DOUBLES|DOUBLES,,YELLOW,change_power,change_power,,,0,YES,NO,vanilla,1,,,,,,,,,,,
Paper Lantern_upgraded,Get 2x<d6> next turn,1,inflictself(~stash~+d[;]2); inflictself(~lantern~);,Infinity Mirror,NORMAL,,YELLOW,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Paper Lantern_downgraded,Get a <d6> next turn,1,inflictself(~stash~+d[;]1); inflictself(~lantern~);,Infinity Mirror,NORMAL,,YELLOW,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Broken Mirror,Next turn[;] gain +1 dice this|fight[;] and curse yourself,1,jinx(~Broken_Mirror~[;]~gain +1 dice and curse yourself~[;]~Gain +1 dice[;] curse yourself~[;]~target.extradice++; inflict(CURSE); sfx(\~_curse\~[;]\~\~[;]0.2);~[;]self[;]self[;]1[;]1); sfx(~_thinghappens~);,Infinity Mirror,EVEN,,PURPLE,simplify,complicate,,,0,YES,NO,vanilla,,,,,,,,,,,,
Cloak,Gain [reduce]1 reduce|[gray](Reuseable),1,inflictself(REDUCE[;] 1);,Protection,COUNTDOWN,4,ORANGE,change_power,change_power,,,3,YES,NO,vanilla,1,,,,,,,,,,,
Cloak_upgraded,Gain [reduce]1 reduce|[gray](Reuseable),1,inflictself(REDUCE[;] 1);,Protection,COUNTDOWN,4,ORANGE,,,,,-1,YES,NO,vanilla,,,,,,,,,,,,
Cloak_downgraded,Gain [reduce]1 reduce,1,inflictself(REDUCE[;] 1);,Protection,COUNTDOWN,4,ORANGE,,,,,0,YES,NO,vanilla,,,,,,,,,,,,
Plaster,Heal [heal]1 health|[gray](Reuseable),1,attackself(-1);,Regenerate,COUNTDOWN,2,GREEN,change_power,removereusable,,,-1,YES,NO,vanilla,1,,,,,,,,,,,
Plaster_upgraded,Heal [heal]2 health|[gray](Reuseable),1,attackself(-2);,Regenerate,COUNTDOWN,2,GREEN,,,,,-1,YES,NO,vanilla,,,,,,,,,,,,
Gong,Do [sword]4 damage per [weaken]1|Enemy loses all weaken,1,attack(getstatus(WEAKEN) * 4); removestatus(WEAKEN[;] getstatus(WEAKEN));,Scream,DOUBLES|DOUBLES,,ORANGE,change_power,change_power,,,0,NO,NO,vanilla,1,,,,,,,,,,,
Gong_upgraded,Do [sword]5 damage per [weaken]1|Enemy loses all weaken,1,attack(getstatus(WEAKEN) * 5); removestatus(WEAKEN[;] getstatus(WEAKEN));,Scream,DOUBLES|DOUBLES,,ORANGE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Gong_downgraded,Do [sword]2 damage per [weaken]1|Enemy loses all weaken,1,attack(getstatus(WEAKEN) * 2); removestatus(WEAKEN[;] getstatus(WEAKEN));,Scream,DOUBLES|DOUBLES,,ORANGE,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Dramatic Exit,Do [sword]1. If this is the final|blow[;] gain [heal] 2 max hp,1,attack(1); if(target.hp <= 0){ self.maxhp +=2; attackself(-2); },Regenerate,DOUBLES|DOUBLES,,GREEN,change_power,change_power,,,0,NO,NO,vanilla,1,,,,,,,,,,,
Dramatic Exit_upgraded,Do [sword]1. If this is the final|blow[;] gain [heal] 2 max hp,1,attack(1); if(target.hp <= 0){ self.maxhp +=2; attackself(-2); },Regenerate,EVEN,,GREEN,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Dramatic Exit_downgraded,Do [sword]1. If this is the final|blow[;] gain [heal] 2 max hp,1,attack(1); if(target.hp <= 0){ self.maxhp +=2; attackself(-2); },Regenerate,REQUIRE6|REQUIRE6,,GREEN,,,,,0,NO,NO,vanilla,,,,,,,,,,,,
Dramatic Entrance,At the start of the first|turn[;] gain [fury]Fury,1,,Fury,,,RED,change_power,change_power,,none,0,YES,NO,excludefromrandomlists,1,,e.changecolour(~RED~);,,if(turn == 1) { e.animate(~flashandshake~); e.changecolour(~GRAY~); inflictself(FURY[;]1); sfx(~_fury~); },,,,,,,
