Name,Description,Size,Script: On Execute,Gadget,Slots,NEED TOTAL?,Colour,Upgrade,Weaken,Alternate Status Trigger,SFX,Uses?,Cast Backwards?,Single use?,Tags,Witch Spell,Script: Before Combat,Script: After Combat,Script: Before Start Turn,Script: On Start Turn,Script: On any equipment use,Script: On any countdown reduce,Script: End Turn,Script: Before execute,Script: On Snap,Script: On Fury,Script: On Dodge
Gumdrop Throw_downgraded,Do [fire]5 damage|Inflict [heart]1 Too Sweet,1,attack(5[;] FIRE); sfxdamage(target[;] 5); inflict(~Too Sweet~); sfx(~_cure~);,,COUNTDOWN,12,RED,,,,,0,NO,NO,,,,,,,,,,,,,
Candy Cane,Do [sword]6 damage|Returns a dice,2,var returndice = rand([actualdice[0].basevalue[;]actualdice[1].basevalue]); givedice(returndice); attack(6); sfxdamage(target[;] 6);,,NORMAL|NORMAL,8,RED,change_power,changetotal12,,,0,NO,NO,,,,,,,,,,,,,
Candy Cane_upgraded,Do [sword]6 damage|Returns a dice,2,var returndice = rand([actualdice[0].basevalue[;]actualdice[1].basevalue]); givedice(returndice); attack(6); sfxdamage(target[;] 6);,,NORMAL|NORMAL,,RED,,,,,0,NO,NO,,,,,,,,,,,,,
Gift Bag,Gives 3 toys|(cooldown of 1 turn),2,giveequipment(rand(getequipmentlist(null[;][~toy~][;][]))[;]true[;]false); giveequipment(rand(getequipmentlist(null[;][~toy~][;][]))[;]true[;]false); giveequipment(rand(getequipmentlist(null[;][~toy~][;][]))[;]true[;]false); sfx(~_thinghappens~); e.setvar(~cooldown~[;]1);,,NORMAL|NORMAL|NORMAL|NORMAL,,RED,change_power,change_power,,,0,YES,NO,shockimmune|curseavoid|cannotreuse|excludefromrandomlists,,e.setvar(~cooldown~[;]0);,e.setvar(~cooldown~[;]0);,if(e.getvar(~cooldown~) > 0) { e.availablethisturn = false; e.unavailabletext = e.displayname + e.namemodifier; e.unavailabledetails = [~Available in ~ + e.getvar(~cooldown~) + ~ turn.~]; e.setvar(~cooldown~[;]e.getvar(~cooldown~) - 1); },,,,,,,,
Gift Bag_upgraded,Gives 4 toys|(cooldown of 1 turn),2,giveequipment(rand(getequipmentlist(null[;][~toy~][;][]))[;]true[;]false); giveequipment(rand(getequipmentlist(null[;][~toy~][;][]))[;]true[;]false); giveequipment(rand(getequipmentlist(null[;][~toy~][;][]))[;]true[;]false); sfx(~_thinghappens~); e.setvar(~cooldown~[;]1);,,NORMAL|NORMAL|NORMAL|NORMAL,,RED,,,,,0,YES,NO,shockavoid|curseavoid|cannotreuse|excludefromrandomlists,,e.setvar(~cooldown~[;]0);,e.setvar(~cooldown~[;]0);,if(e.getvar(~cooldown~) > 0) { e.availablethisturn = false; e.unavailabletext = e.displayname + e.namemodifier; e.unavailabledetails = [~Available in ~ + e.getvar(~cooldown~) + ~ turn.~]; e.setvar(~cooldown~[;]e.getvar(~cooldown~) - 1); },,,,,,,,
Gift Bag_downgraded,Gives 2 toys|(cooldown of 1 turn),2,giveequipment(rand(getequipmentlist(null[;][~toy~][;][]))[;]true[;]false); giveequipment(rand(getequipmentlist(null[;][~toy~][;][]))[;]true[;]false); sfx(~_thinghappens~); e.setvar(~cooldown~[;]1);,,MAX5|MIN2|MIN2|MAX5,,RED,,,,,0,YES,NO,excludefromrandomlists,,e.setvar(~cooldown~[;]0);,e.setvar(~cooldown~[;]0);,if(e.getvar(~cooldown~) > 0) { e.availablethisturn = false; e.unavailabletext = e.displayname + e.namemodifier; e.unavailabledetails = [~Available in ~ + e.getvar(~cooldown~) + ~ turn.~]; e.setvar(~cooldown~[;]e.getvar(~cooldown~) - 1); },,,,,,,,
Train,Do [sword]<d6> damage|Gain [dodge]1 dodge|[gray](once per battle),1,attack(d); sfxdamage(target[;] d); inflictself(DODGE); sfx(~_dodge~);,,NORMAL|NORMAL,,YELLOW,change_power,decreaserange,,,0,NO,YES,toy,,,,,,,,,,,,
Train_upgraded,Do [sword]<d6> damage|Gain [dodge]2 dodge|[gray](once per battle),1,attack(d); sfxdamage(target[;] d); inflictself(DODGE[;] 2); sfx(~_dodge~);,,NORMAL|NORMAL,,YELLOW,,,,,0,NO,YES,toy,,,,,,,,,,,,
Wind Up Car,Do [sword]10 damage|[gray](once per battle),1,attack(10); sfxdamage(target[;] 10);,,COUNTDOWN,9,,halfcountdown,change_power,,,0,NO,YES,toy,,,,,,,,,,,,
Wind Up Car_downgraded,Do [sword]5 damage|[gray](once per battle),1,attack(5); sfxdamage(target[;] 5);,,COUNTDOWN,9,,,,,,0,NO,YES,toy,,,,,,,,,,,,
Nerf Gun,Do [sword]<d6> damage|[gray](once per battle),1,attack(d); sfxdamage(target[;] d);,,MAX5|FREE3,,RED,add4,change_power,,,0,NO,YES,toy,,,,,,,,,,,,
Nerf Gun_downgraded,Do [sword]<d6> damage|[gray](once per battle),1,attack(d); sfxdamage(target[;] d);,,MAX5|FREE1,,RED,,,,,0,NO,YES,toy,,,,,,,,,,,,
Candy Stockings,Heal [heal]<double> for [jinx]3 turns,1,for(i in 1...4) { jinx(~Candy Stocking~[;]~heal [heal]~ + (i * 2) + ~ health~[;]~Heal [heal]~ + (i * 2) + ~ health~[;]~attack(-%VAR% * 2); sfx(\~_heal\~);~[;]self[;]self[;]i[;]d); } sfx(~_thinghappens~);,,MAX3,,GREEN,increaserange,decreaserange,,,0,YES,YES,toy,,,,,,,,,,,,
Toy Phone,Do [sword]<d6> damage|in 2 turns[;] do [sword]<double> damage|[gray](once per battle),1,jinx(~Telephone~[;]~take [sword]~ + (d * 2) + ~ damage~[;]~Take [sword]~ + (d * 2) + ~ damage~[;]~attack(%VAR% * 2); sfxdamage(null[;]%VAR% * 2);~[;]target[;]self[;]2[;]d); attack(d); sfxdamage(target[;]d); sfx(~_thinghappens~);,,MAX4,,PINK,increaserange,decreaserange,,,0,NO,YES,toy,,,,,,,,,,,,
Slushie Maker,Do [ice]<d6> damage[;]|freeze 1 dice[;] inflict [shiver]Slush|[gray](once per battle),1,attack(d); sfxdamage(target[;] d); inflict(~Slush~); inflict(ICE); sfx(~_ice~);,,NORMAL|FREE4,,BRIGHTCYAN,add5,complicate,,,0,NO,YES,toy,,,,,,,,,,,,
Desk Fan,Heal [heal]<d6> health|Gain [fan]3 fan|[gray](once per battle),1,inflictself(~Fan~[;] 3); sfx(~_ice~); attackself(-d); sfx(~_heal~);,,NORMAL,,BRIGHTCYAN,add2,complicate,,,0,YES,YES,toy,,,,,,,,,,,,
Bag Hit,Do [sword]3 damage,1,attack(3); sfxdamage(target[;] d);,,MAX3,,RED,change_power,noeffect,,,0,NO,NO,,,,,,,,,,,,,
Bag Hit_upgraded,Do [sword]5 damage,1,attack(5); sfxdamage(target[;] d);,,MAX3,,RED,,,,,0,NO,NO,,,,,,,,,,,,,
Thieving Tools@spanner,Combine both dice|Change Tools,2,givedice(d); if(e.usesleft == 0) { var a = new elements.Skill(~thiefyboi~); var act = new motion.actuators.SimpleActuator(null[;] 0.1[;] null); act.onRepeat(a.execute[;] [self[;]target]); act.move(); },,NORMAL|NORMAL,,GRAY,,,,,2,YES,NO,cannotsteal|skillcard,,,,,,,,,,,,
Thieving Tools@bump,+1 to dice value|Change Tools on 2nd use|,2,givedice(d+1); if(e.usesleft == 0) { var a = new elements.Skill(~thiefyboi~); var act = new motion.actuators.SimpleActuator(null[;] 0.1[;] null); act.onRepeat(a.execute[;] [self[;]target]); act.move(); },,NORMAL,,GRAY,,,,,2,YES,NO,cannotsteal|skillcard,,,,,,,,,,,,
Thieving Tools@nudge,-1 to dice value|Change Tools on 2nd use|,2,givedice(d-1); if(e.usesleft == 0) { var a = new elements.Skill(~thiefyboi~); var act = new motion.actuators.SimpleActuator(null[;] 0.1[;] null); act.onRepeat(a.execute[;] [self[;]target]); act.move(); },,MIN2,,GRAY,,,,,2,YES,NO,cannotsteal|skillcard,,,,,,,,,,,,
Thieving Tools@pick,Split dice into 2|Change Tools on 2nd use|,2,givedice(split(d)[;] ~splitdice~); if(e.usesleft == 0) { var a = new elements.Skill(~thiefyboi~); var act = new motion.actuators.SimpleActuator(null[;] 0.1[;] null); act.onRepeat(a.execute[;] [self[;]target]); act.move(); },,NORMAL,,GRAY,,,,,2,YES,NO,cannotsteal|skillcard,,,,,,,,,,,,
Thieving Tools@dupli,Duplicate dice|Change Tools on 2nd use|,2,givedice([d[;]d]); if(e.usesleft == 0) { var a = new elements.Skill(~thiefyboi~); var act = new motion.actuators.SimpleActuator(null[;] 0.1[;] null); act.onRepeat(a.execute[;] [self[;]target]); act.move(); },,NORMAL,,GRAY,,,,,2,YES,NO,cannotsteal|skillcard,,,,,,,,,,,,
Thieving Tools@vise,Get 2 of the difference|Change Tools on 2nd use|,2,var bigdice = 0; var smalldice = 7; for(ad in actualdice) { if(ad.basevalue > bigdice) bigdice = ad.basevalue; if(ad.basevalue < smalldice) smalldice = ad.basevalue; } if((bigdice - smalldice) >= 1) givedice([(bigdice - smalldice)[;](bigdice - smalldice)][;] ~combinedice~);,,NORMAL|NORMAL,,GRAY,,,,,2,YES,NO,cannotsteal|skillcard,,,,,,,,,,,,
Thieving Tools@roll,Reroll this dice|Change Tools on 2nd use|,2,givedice(); if(e.usesleft == 0) { var a = new elements.Skill(~thiefyboi~); var act = new motion.actuators.SimpleActuator(null[;] 0.1[;] null); act.onRepeat(a.execute[;] [self[;]target]); act.move(); },,NORMAL,,GRAY,,,,,2,YES,NO,cannotsteal|skillcard,,,,,,,,,,,,
Thieving Tools@screw,Do [sword]<d6> damage|Change Tools on 2nd use|,2,attack(d); sfxdamage(target[;] d); trace(e.usesleft); if(e.usesleft == 0) { var a = new elements.Skill(~thiefyboi~); var act = new motion.actuators.SimpleActuator(null[;] 0.1[;] null); act.onRepeat(a.execute[;] [self[;]target]); act.move(); },,MAX5,,GRAY,,,,,2,NO,NO,cannotsteal|skillcard,,,,,,,,,,,,
Backhand,Do [fire]<d6> damage|Inflict [sting]Sting,2,attack(d[;] FIRE); sfxdamage(target[;] d); sfx(~_fire~); inflict(~Sting~);,,MAX3|MIN3,,RED,change_power,changetotal9,,,0,NO,NO,,,,,,,,,,,,,
Backhand_upgraded,Do [fire]<d6> damage|Inflict [sting]Sting,2,attack(d[;] FIRE); sfxdamage(target[;] d); sfx(~_fire~); inflict(~Sting~);,,MAX4|MIN4,,RED,,,,,0,NO,NO,,,,,,,,,,,,,
Segway,Gain [dodge]1 dodge,2,inflictself(DODGE); sfx(~_dodge~);,,COUNTDOWN,12,YELLOW,threequartercountdown,noeffect,,,0,YES,NO,,,,,,,,,,,,,
Climate Change,Inflict enemy's [fire] amount|as [ice][;] and vice versa,2,inflict(ICE[;] getstatus(FIRE)); inflict(FIRE[;] getstatus(ICE)); sfx(~_ice~); sfx(~_fire~);,Blue Flame,COUNTDOWN,6,RED,reducesize,noeffect,,,0,NO,NO,,,,,,,,,,,,,
Contained Blast,Do [fire]2 dmg per [fire] on enemy|Do [ice]2 dmg per [ice] on enemy,2,attack(getstatus(FIRE) * 2[;] FIRE); attack(getstatus(ICE) * 2[;] ICE); sfxdamage(target[;] getstatus(ICE) * 2); sfxdamage(target[;] getstatus(FIRE) * 2);,Blue Flame,EVEN|EVEN,,RED,change_power,doublerequirements,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Contained Blast_upgraded,Do [fire]3 dmg per [fire] on enemy|Do [ice]3 dmg per [ice] on enemy,2,attack(getstatus(FIRE) * 3[;] FIRE); attack(getstatus(ICE) * 3[;] ICE); sfxdamage(target[;] getstatus(ICE) * 3)); sfxdamage(target[;] getstatus(FIRE) * 3));,Firebomb,NORMAL|NORMAL,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Heavily Wrapped Gift,Contains...|The Best Item in the Game,2,giveequipment(~The Best Item in the Game~[;] true[;] false[;] e); sfx(~_thinghappens~);,,COUNTDOWN,50,YELLOW,halfcountdown,noeffect,,,0,YES,NO,excludefromrandomlists,,e.remainingcountdown = self.getvar(~count~);,self.setvar(~count~[;]e.remainingcountdown);,,,,,,,,,
The Best Item in the Game,Drain [heart]<double> health,2,drain(d * 2); sfx(~_drain~);,,NORMAL,,RED,add1,noeffect,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Present Shotgun,Do [sword]<double> damage|Gain a random item,2,attack(d * 2); sfx(~_thinghappens~); giveequipment(rand(getequipmentlist(null[;][][;][~skillcard~[;]~excludefromrandomlists~[;]~robotonly~[;]~witchonly~[;]~onceperbattle~[;]~nomidturnsummon~]))[;] -1); sfxdamage(target[;] d * 2);,Emulator,MAX3,,RED,increaserange,change_power,,,0,NO,NO,,,,,,,,,,,,,
Present Shotgun_downgraded,Do [sword]<d6> damage|Gain a random item,2,attack(d); sfx(~_thinghappens~); giveequipment(rand(getequipmentlist(null[;][][;][~skillcard~[;]~excludefromrandomlists~[;]~robotonly~[;]~witchonly~[;]~onceperbattle~[;]~nomidturnsummon~]))[;] -1); sfxdamage(target[;] d);,Emulator,MAX3,,RED,,,,,0,NO,NO,,,,,,,,,,,,,
Combat Bump,Dice value +1|,2,if(d >= 6){ givedice([6[;] 1]); } else { givedice(d + 1); },,NORMAL,,,,,,,2,YES,NO,shockavoid|weakenavoid|curseavoid|cannotsteal,,,,,,,,,,,,
Combat Roll@witch,Reroll a dice|[gray](Reuseable),2,givedice();,,NORMAL,,,,,,,2,YES,NO,cannotsteal|excludefromrandomlists|shockavoid|weakenavoid|curseavoid,,,,,,,,,,,,
Peck,Do [sword]1 damage,1,attack(1); sfxdamage(target[;] 1);,Pea Gun,NORMAL,,BRIGHTCYAN,change_power,complicate,,,0,NO,NO,,,,,,,,,,,,,
Peck_upgraded,Do [sword]3 damage,1,attack(3); sfxdamage(target[;] 3);,Pea Gun,NORMAL,,BRIGHTCYAN,,,,,0,NO,NO,,,,,,,,,,,,,
Final Frost[],[blue]frost|Do [ice]2 damage|per [ice] on enemy,2,attack(getstatus(ICE) * 2); sfxdamage(target[;] getstatus(ICE) * 2); sfx(~_ice~);,,,,BLUE,,noeffect,,,0,NO,NO,finale|powercard|excludefromrandomlists,,,,,,,,,,,,
Warm Coat,Do [fire]2 damage,1,attack(2[;] FIRE); sfxdamage(target[;] 2);,,REQUIRE1,,RED,change_power,doublerequirements,,,0,NO,NO,,,,,,,,,,,,,
Warm Coat_upgraded,Do [fire]4 damage,1,attack(4[;] FIRE); sfxdamage(target[;] 4);,,REQUIRE1,,RED,,,,,0,NO,NO,,,,,,,,,,,,,
Christmas Dagger,Do [sword]<d6> damage|Changes color on use|,1,attack(d); sfxdamage(target[;] d);,Pea Gun,MAX3,,RED,change_power,decreaserange,,,-1,NO,NO,,,,self.resetvar(~christmasdaggertemp~);,,,,,,var skill = new elements.Skill(~Against all odds_old~); skill.script = 'var eq = self.getvar(~christmasdaggertemp~); if(eq.equipmentcol == 2) { eq.changecolour(~GREEN~); } else { if(eq.equipmentcol == 3) { eq.changecolour(~RED~); } } self.resetvar(~christmasdaggertemp~); '; self.setvar(~christmasdaggertemp~[;]e); var tw = new motion.actuators.SimpleActuator(null[;]1/60[;]null); tw.onComplete(skill.execute[;][self[;]target]); tw.move(); /*'but buster this could cause unintended behavior if you insert dice at a rate faster than 1 per 1/60th of a second or if you use two christmas daggers simultaneously!!' (latter may be possible with snap but i find it highly unlikely you'd ever reach a situation like that)*/,,,
Christmas Dagger_upgraded,Do [sword]<d6> dmg[;] +[fire]1 burn|Changes effect on use|,1,attack(d); sfxdamage(target[;] d); if(e.equipmentcol == 2) { inflict(~FIRE~); sfx(~_fire~); } else { if(e.equipmentcol == 3) { attackself(-1); sfx(~_heal~); } },Pea Gun,MAX3,,RED,,,,,-1,NO,NO,,,,self.resetvar(~christmasdaggertemp~);,,,,,,var skill = new elements.Skill(~Against all odds_old~); skill.script = 'var redstring = ~+[fire]1 burn~; var greenstring = ~heal [heal]1~; var eq = self.getvar(~christmasdaggertemp~); if(eq.equipmentcol == 2) { eq.changecolour(~GREEN~); eq.fulldescription = eq.fulldescription.split(redstring).join(greenstring); } else { if(eq.equipmentcol == 3) { eq.changecolour(~RED~); eq.fulldescription = eq.fulldescription.split(greenstring).join(redstring); } } self.resetvar(~christmasdaggertemp~); '; self.setvar(~christmasdaggertemp~[;]e); var tw = new motion.actuators.SimpleActuator(null[;]1/60[;]null); tw.onComplete(skill.execute[;][self[;]target]); tw.move();,,,
Time Travel,Switches Ghost types,1,if(!simulation) { var ghost = rand([~Ghost of Future~[;]~Ghost of Present~[;]~Ghost of Past~]); self.name = ghost; sfx(~_thinghappens~); bonus(1000000000000000000000000); if(self.name == ~Ghost of Future~) { self.destroyallequipment(); giveequipment([~Space Food~][;]true[;]false); giveequipment([~Laser Rifle~][;]true[;]false); giveequipment([~Time Travel~][;]true[;]false); sfx(~_thinghappens~); f.symbolparticle(~beartransform~); screenshake(0.2); } if(self.name == ~Ghost of Present~) { self.destroyallequipment(); giveequipment([~Global Warming~][;]true[;]false); giveequipment([~Pollution~][;]true[;]false); giveequipment([~Time Travel~][;]true[;]false); sfx(~_thinghappens~); f.symbolparticle(~beartransform~); screenshake(0.2); } if(self.name == ~Ghost of Past~) { self.destroyallequipment(); giveequipment([~Tap Dance~][;]true[;]false); giveequipment([~Lead Pipe Hit~][;]true[;]false); giveequipment([~Time Travel~][;]true[;]false); sfx(~_thinghappens~); f.symbolparticle(~beartransform~); screenshake(0.2); } },,COUNTDOWN,2,GREEN,halfcountdown,noeffect,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Lead Pipe Hit,Do [sword]<d6> damage,1,attack(d); sfxdamage(target[;] d);,,MAX4|FREE4,,RED,change_power,decreaserange,,,0,NO,NO,,,,,,,,,,,,,
Lead Pipe Hit_upgraded,Do [sword]<d6> damage,1,attack(d); sfxdamage(target[;] d);,,MAX4|FREE6,,RED,,,,,0,NO,NO,,,,,,,,,,,,,
Tap Dance,Do [sword]<d6> damage|on 6 or 2[;] gain [dodge],1,attack(d); if(d == 6) inflictself(DODGE); if(d == 6) { sfx(~_dodge~[;]~~[;]0.2); } if(d == 2) inflictself(DODGE); if(d == 2) { sfx(~_dodge~[;]~~[;]0.2); } sfxdamage(target[;]d);,,MAX4|MAX4,,YELLOW,change_power,change_power,,,0,NO,NO,,,,,,,,,,,,,
Tap Dance_upgraded,Do [sword]<d6> damage|on 8 or 2[;] gain [dodge],1,attack(d); if(d == 8) inflictself(DODGE); if(d == 8) { sfx(~_dodge~[;]~~[;]0.2); } if(d == 2) inflictself(DODGE); if(d == 2) { sfx(~_dodge~[;]~~[;]0.2); } sfxdamage(target[;]d);,,MAX5|MAX5,,YELLOW,,,,,0,NO,NO,,,,,,,,,,,,,
Tap Dance_downgraded,Do [sword]<d6> damage|on 2[;] gain [dodge],1,attack(d); if(d == 2) inflictself(DODGE); if(d == 2) { sfx(~_dodge~[;]~~[;]0.2); } sfxdamage(target[;]d);,,MAX4|MAX4,,YELLOW,,,,,0,NO,NO,,,,,,,,,,,,,
Space Food,Heal [heal]2 health|If excess[;] do [sword]4 damage|,2,attackself(-2); sfx(~_heal~); if(self.hp + 2 > self.maxhp) { attack(4); sfxdamage(target[;]4); },,ODD,,GREEN,change_power,doublerequirements,,,2,YES,NO,,,,,,,,,,if(self.hp + 2 > self.maxhp) { e.castdirection = -1; } else { e.castdirection = 1; },,,
Space Food_upgraded,Heal [heal]4 health|If excess[;] do [sword]6 damage|,2,attackself(-4); sfx(~_heal~); if(self.hp + 2 > self.maxhp) { attack(6); sfxdamage(target[;]6); },,ODD,,GREEN,,,,,2,YES,NO,,,,,,,,,,if(self.hp + 4 > self.maxhp) { e.castdirection = -1; } else { e.castdirection = 1; },,,
Laser Rifle,Do [sword]<d6> damage|,1,attack(d); sfxdamage(target[;] d);,,ODD|FREE1,,RED,change_power,removereusable,,,2,NO,NO,,,,,,,,,,,,,
Laser Rifle_upgraded,Do [sword]<d6> damage|,1,attack(d); sfxdamage(target[;] d);,,EVEN|FREE1,,RED,,,,,2,NO,NO,,,,,,,,,,,,,
Pollution,Inflict [poison]3 poison,2,inflict(POISON[;] 3); sfx(~_poison~);,,MAX2|MAX3,,PURPLE,change_power,decreaserange,,,0,NO,NO,,,,,,,,,,,,,
Global Warming,Do [fire]<d6> +<timesused> damage|Add 1 for each time used|,1,attack(d[;] FIRE); sfxdamage(target[;] d); attack(e.timesused+1);,,MAX3,,RED,change_power,removereusable,,,2,NO,NO,,,,,,,,,,,,,
Global Warming_upgraded,Do [fire]<d6> +<timesused> damage|Add 1 for each time used|,1,attack(d[;] FIRE); sfxdamage(target[;] d); attack(e.timesused+1);,,MAX4,,RED,,,,,3,NO,NO,,,,,,,,,,,,,
Pollution_upgraded,Inflict [poison]5 poison,2,inflict(POISON[;] 5); sfx(~_poison~);,,MAX4|MAX4,,PURPLE,,,,,0,NO,NO,,,,,,,,,,,,,
BOOO!,Enemy loses [song]1,1,removestatus(~Song~); sfx(~_song~);,,COUNTDOWN,10,ORANGE,change_power,noeffect,,,0,NO,NO,immunetotide,1,,,,,,,,,,,
BOOO!_upgraded,Enemy loses [song]2,1,removestatus(~Song~[;] 2); sfx(~_song~);,,COUNTDOWN,10,ORANGE,,,,,0,NO,NO,immunetotide,,,,,,,,,,,,
Cycle,Choose another card|,2,,,NORMAL,,GRAY,,,,,-1,YES,NO,cannotsteal|excludefromrandomlists,,self.setvar(~wj-initialized~[;]0); inflictself(~chain~),for(eq in self.equipment) { eq.removetag(~chained~); eq.removetag(~alreadyunchained~); },runscript(~christmasspecial/jester_beforestartturn~[;][self]);,,if(!onlimit) { var eq = self.lastequipmentused; if((!eq.hastag(~immunetochain~)) && (eq.usesleft == 0 # eq == e)) runscript(~christmasspecial/jester_dochaining~[;][self]); },,,,,,
Ice Skates,Gain [dodge]Dodge[;] but get|[ice]Frozen next turn,1,inflictself(DODGE); sfx(~_dodge~); sfx(~_thinghappens~[;]~~[;]0.2); jinx(~Ice Skates~[;]~receive [ice]1 freeze~[;]~Receive [ice]1 freeze~[;]~inflict(ICE); sfx(\~_ice\~);~[;]self[;]self[;]1[;]0);,Quick Thinking,DOUBLES|DOUBLES,,BRIGHTCYAN,change_power,change_power,,,0,YES,NO,,,,,,,,,,,,,
Ice Skates_upgraded,Gain [dodge]Dodge[;] but get|[ice]Frozen next turn,1,inflictself(DODGE); sfx(~_dodge~); sfx(~_thinghappens~[;]~~[;]0.2); jinx(~Ice Skates~[;]~receive [ice]1 freeze~[;]~Receive [ice]1 freeze~[;]~inflict(ICE); sfx(\~_ice\~);~[;]self[;]self[;]1[;]0);,Quick Thinking,EVEN,,BRIGHTCYAN,,,,,0,YES,NO,,,,,,,,,,,,,
Ice Skates_downgraded,Gain [dodge]Dodge[;] but get|[ice]Frozen next turn,1,inflictself(DODGE); sfx(~_dodge~); sfx(~_thinghappens~[;]~~[;]0.2); jinx(~Ice Skates~[;]~receive [ice]1 freeze~[;]~Receive [ice]1 freeze~[;]~inflict(ICE); sfx(\~_ice\~);~[;]self[;]self[;]1[;]0);,Quick Thinking,REQUIRE5|REQUIRE5,,BRIGHTCYAN,,,,,0,YES,NO,,,,,,,,,,,,,
Fire Boots,Gain [dodge]Dodge[;] but get|[fire]Burned next turn,1,inflictself(DODGE); sfx(~_dodge~); sfx(~_thinghappens~[;]~~[;]0.2); jinx(~Fire Boots~[;]~receive [fire]1 burn~[;]~Receive [fire]1 burn~[;]~inflict(FIRE); sfx(\~_fire\~);~[;]self[;]self[;]1[;]0);,Quick Thinking,DOUBLES|DOUBLES,,RED,change_power,change_power,,,0,YES,NO,,,,,,,,,,,,,
Fire Boots_upgraded,Gain [dodge]Dodge[;] but get|[fire]Burned next turn,1,inflictself(DODGE); sfx(~_dodge~); sfx(~_thinghappens~[;]~~[;]0.2); jinx(~Fire Boots~[;]~receive [fire]1 burn~[;]~Receive [fire]1 burn~[;]~inflict(FIRE); sfx(\~_fire\~);~[;]self[;]self[;]1[;]0);,Quick Thinking,EVEN,,RED,,,,,0,YES,NO,,,,,,,,,,,,,
Fire Boots_downgraded,Gain [dodge]Dodge[;] but get|[fire]Burned next turn,1,inflictself(DODGE); sfx(~_dodge~); sfx(~_thinghappens~[;]~~[;]0.2); jinx(~Fire Boots~[;]~receive [fire]1 burn~[;]~Receive [fire]1 burn~[;]~inflict(FIRE); sfx(\~_fire\~);~[;]self[;]self[;]1[;]0);,Quick Thinking,REQUIRE6|REQUIRE6,,RED,,,,,0,YES,NO,,,,,,,,,,,,,
Shiny Sword,Do [sword]<d6> damage. On start|of turn[;] if active[;] do [sword]3,2,attack(d); sfxdamage(target[;]d);,,NORMAL,,YELLOW,add1,complicate,,,0,NO,NO,,,,,,if(e.availablethisturn) { e.animate(~flashandshake~); attack(3); sfxdamage(target[;]3); },,,,,,,
Chaingun,Do [sword]3 dmg[;] cycle cards|(ignores cycle),1,attack(3); sfxdamage(target[;]3); runscript(~christmasspecial/jester_dochaining~[;][self]);,,EVEN,,GRAY,simplify,complicate,,,0,NO,NO,immunetochain|excludefromrandomlists,,,,,,,,,,,,runscript(~christmasspecial/jester_dochaining~[;][self]);
Chainbump,Dice value +1|(ignores cycle),1,if(d >= 6){ givedice([6[;] 1]); } else { givedice(d + 1); },,NORMAL,,GRAY,change_power,complicate,,,0,YES,NO,immunetochain|excludefromrandomlists,,,,,,,,,,,,
Chainbump_upgraded,Dice +1 (ignores cycle)|,1,if(d >= 6){ givedice([6[;] 1]); } else { givedice(d + 1); },,NORMAL,,GRAY,,,,,2,YES,NO,immunetochain|excludefromrandomlists,,,,,,,,,,,,
Christmas Revolver,Do [sword]<var:6rolls> damage|+3 per 6 rolled,2,var arrayname = 0; for(dicename in self.dicepool) { if(dicename.basevalue == 6) { arrayname += 3; } } self.setvar(~6rolls~[;]arrayname); attack(arrayname); sfxdamage(target[;] arrayname);,,REQUIRE6,,RED,simplify,doublerequirements,,,0,NO,NO,,,,,,var arrayname = 0; for(dicename in self.dicepool) { if(dicename.basevalue == 6) { arrayname += 3; } } self.setvar(~6rolls~[;]arrayname);,var arrayname = 0; for(dicename in self.dicepool) { if(dicename.basevalue == 6) { arrayname += 3; } } self.setvar(~6rolls~[;]arrayname);,var arrayname = 0; for(dicename in self.dicepool) { if(dicename.basevalue == 6) { arrayname += 3; } } self.setvar(~6rolls~[;]arrayname);,,,,,
Christmas Pistol,Do [sword]2 damage. On <var:randomdice>[;]|return dice (changes)|,1,if(d == self.getvar(~randomdice~)){ givedice(d); }  self.setvar(~randomdice~[;]rand([1[;]2[;]3[;]4[;]5[;]6])); attack(2); sfxdamage(target[;]d);,,NORMAL,,RED,change_power,change_power,,,5,NO,NO,,,self.setvar(~randomdice~[;]rand([1[;]2[;]3[;]4[;]5[;]6]));,,,,,,,,,,
Christmas Pistol_upgraded,Do [sword]2 damage. On <var:randomdice>[;]|return dice (likely on 6)|,1,if(d == self.getvar(~randomdice~)){ givedice(d); }  self.setvar(~randomdice~[;]rand([1[;]2[;]3[;]4[;]5[;]6[;]6[;]6])); attack(2); sfxdamage(target[;]d);,,NORMAL,,RED,change_power,change_power,,,5,NO,NO,,,self.setvar(~randomdice~[;]rand([1[;]2[;]3[;]4[;]5[;]6[;]6[;]6[;]6]));,,,,,,,,,,
Christmas Pistol_downgraded,Do [sword]2 damage. On <var:randomdice>[;]|return dice (changes)|,1,if(d == self.getvar(~randomdice~)){ givedice(d); }  self.setvar(~randomdice~[;]rand([1[;]2[;]3[;]4[;]5[;]6])); attack(2); sfxdamage(target[;]d);,,NORMAL,,RED,change_power,change_power,,,2,NO,NO,,,self.setvar(~randomdice~[;]rand([1[;]2[;]3[;]4[;]5[;]6]));,,,,,,,,,,
